origin,destination,mode,commodity,band,valueMmUsd,kilotons,megaTonMiles
0,14,5,20,2,2,25,12
0,14,1,21,4,11,246,192
0,14,5,21,2,101,21,9
0,14,5,21,3,68,25,15
0,14,1,22,2,2,693,331
0,14,1,22,3,2,847,522
0,14,2,22,2,8,2869,1369
0,14,2,22,3,8,1759,1235
0,14,5,22,2,14,3976,1897
0,14,5,22,3,7,806,558
0,14,1,23,3,42,948,613
0,14,1,23,4,8,36,31
0,14,5,23,2,1,12,5
0,14,1,24,2,265,8369,4014
0,14,1,24,3,142,4836,3034
0,14,1,24,4,2,34,27
0,14,5,24,2,2,40,19
0,14,2,25,3,1,976,568
0,14,1,26,2,83,22160,9456
0,14,1,26,3,30,6044,3417
0,14,1,26,4,2,856,648
0,14,2,26,2,1,112,48
0,14,2,26,3,5,1661,888
0,14,5,26,2,2,658,281
0,14,1,27,2,44,5571,1953
0,14,1,27,3,22,3122,1863
0,14,2,27,2,19,3803,1181
0,14,2,27,3,13,2183,1365
0,14,5,27,2,1,21,6
0,14,1,28,3,4,295,161
0,14,1,29,3,1,46,28
0,14,5,29,2,7,15,7
0,14,5,29,3,6,15,8
0,14,1,30,3,61,912,564
0,14,5,30,2,2,16,7
0,14,5,30,3,2,31,19
0,14,1,31,3,13,530,346
0,14,1,32,3,319,19061,12499
0,14,1,32,4,74,10991,8807
0,14,2,32,3,17,3730,2450
0,14,2,32,4,6,726,572
0,14,3,32,3,329,47032,30670
0,14,5,32,3,160,30376,18955
0,14,1,33,3,91,5139,3088
0,14,2,33,3,126,7184,4662
0,14,5,33,2,1,26,12
0,14,5,33,3,1,34,22
0,14,1,34,2,359,4981,2485
0,14,1,34,3,23,432,292
0,14,5,34,2,4,37,16
0,14,5,34,3,7,8,4
0,14,5,34,4,16,12,11
0,14,1,35,3,195,2729,1730
0,14,1,35,4,104,1340,1046
0,14,5,35,2,17,30,13
0,14,5,35,3,8,37,23
0,14,1,36,3,137,3377,2060
0,14,5,36,2,3,33,14
0,14,5,36,3,115,883,560
0,14,1,38,3,3,24,13
0,14,5,38,3,1,10,5
0,14,1,39,3,19,258,166
0,14,1,39,4,8,85,67
0,14,1,40,3,30,1128,805
0,14,1,40,4,2,43,35
0,14,5,40,2,10,35,15
0,14,5,40,3,1,29,19
0,14,5,40,4,1,12,10
0,14,1,41,4,10,666,504
0,14,1,42,3,61,487,293
0,14,1,42,4,1,27,22
0,15,1,5,4,56,2102,1922
0,15,1,7,4,3,89,84
0,15,1,7,5,2,19,20
0,15,1,19,4,3,633,584
0,15,2,19,4,4,997,921
0,15,1,20,5,7,2723,2924
0,15,2,20,5,61,2544,3349
0,15,1,23,4,1,27,25
0,15,1,23,5,2,107,114
0,15,1,24,4,49,2281,2047
0,15,5,24,4,1,22,19
0,15,1,25,5,1,312,322
0,15,1,26,4,1,198,191
0,15,1,26,5,4,972,1114
0,15,2,26,4,4,917,886
0,15,5,26,5,3,657,697
0,15,1,27,4,28,3579,3086
0,15,2,27,4,21,3016,2601
0,15,1,28,5,42,1330,1397
0,15,5,29,4,1,5,5
0,15,1,30,4,9,121,111
0,15,1,30,5,2,22,25
0,15,5,30,3,3,14,10
0,15,5,30,4,2,7,6
0,15,1,31,5,10,446,506
0,15,1,32,4,93,5358,4846
0,15,2,32,5,24,3534,4024
0,15,1,33,4,10,644,557
0,15,5,33,5,1,30,31
0,15,1,34,4,29,112,89
0,15,1,34,5,2,26,31
0,15,5,34,4,3,20,18
0,15,5,34,5,2,6,6
0,15,1,35,4,5,104,97
0,15,1,35,5,12,412,418
0,15,5,35,3,12,10,7
0,15,1,36,5,8,91,94
0,15,5,38,3,1,9,6
0,15,1,39,4,1,12,11
0,15,1,39,5,62,685,688
0,15,1,40,4,9,101,99
0,15,1,40,5,10,220,244
0,15,5,40,3,1,17,12
0,15,5,40,4,1,14,12
0,15,1,42,5,45,1300,1574
0,16,1,1,4,88,3256,2963
0,16,1,5,4,26,1038,882
0,16,1,20,4,4,439,428
0,16,5,21,4,35,21,17
0,16,1,22,4,3,838,682
0,16,1,23,4,1,127,113
0,16,1,23,5,4,98,115
0,16,1,24,4,144,4578,3995
0,16,5,24,4,2,11,9
0,16,1,26,4,12,2275,1944
0,16,1,27,4,20,2098,1836
0,16,1,28,4,16,429,353
0,16,5,29,4,1,16,14
0,16,1,30,3,1,11,8
0,16,1,30,4,1,25,22
0,16,5,30,3,1,10,7
0,16,5,30,4,11,41,34
0,16,1,32,3,21,899,658
0,16,1,32,4,34,2823,2518
0,16,2,32,4,17,2247,2133
0,16,1,33,3,7,114,82
0,16,1,33,4,19,691,584
0,16,1,34,4,2,41,37
0,16,4,34,4,11,21,20
0,16,5,34,4,1,11,11
0,16,1,35,4,5,49,45
0,16,1,35,5,2,21,22
0,16,5,35,3,8,14,10
0,16,5,35,4,11,33,28
0,16,1,36,4,1,33,26
0,16,1,36,5,1,15,15
0,16,1,37,4,23,27,25
0,16,1,38,5,2,22,23
0,16,5,38,4,1,15,11
0,16,1,39,4,5,139,125
0,16,1,39,5,2,45,46
0,16,1,40,4,11,885,792
0,16,1,40,5,4,164,194
0,16,5,40,3,1,15,11
0,16,5,40,4,7,34,30
0,16,1,42,3,1,54,40
0,16,1,42,4,16,416,373
0,17,1,3,2,8,1282,624
0,17,1,4,2,4,1028,486
0,17,1,5,2,26,688,261
0,17,1,5,3,39,1091,591
0,17,1,6,2,3,66,27
0,17,1,7,2,69,7713,2481
0,17,6,16,3,4,1319,789
0,17,1,19,2,4,738,352
0,17,1,20,2,3,144,57
0,17,1,20,3,14,1756,1026
0,17,1,20,4,32,1640,1245
0,17,2,20,3,2,1000,573
0,17,5,20,2,1,8,3
0,17,5,21,2,32,37,12
0,17,5,21,3,2,11,7
0,17,1,22,3,7,885,456
0,17,1,23,2,33,782,288
0,17,1,23,3,8,239,157
0,17,1,24,2,179,11335,4367
0,17,1,24,3,1,35,23
0,17,4,24,2,8,15,5
0,17,5,24,2,1,29,11
0,17,1,25,3,2,364,201
0,17,2,25,2,5,1247,331
0,17,1,26,2,56,13990,5624
0,17,1,26,3,6,1395,744
0,17,1,27,2,109,14438,4784
0,17,2,27,2,9,1449,407
0,17,5,27,2,7,1256,505
0,17,1,28,2,29,1067,339
0,17,1,29,2,17,36,13
0,17,5,29,2,4,27,10
0,17,1,30,2,53,654,242
0,17,1,30,3,1,18,13
0,17,5,30,2,12,52,20
0,17,1,31,2,35,3158,1347
0,17,1,32,2,137,16672,5576
0,17,1,32,3,3,493,308
0,17,2,32,2,10,1511,517
0,17,1,33,2,76,4284,1792
0,17,5,33,2,1,16,5
0,17,1,34,2,409,11355,4005
0,17,1,34,3,1,17,11
0,17,5,34,2,10,15,6
0,17,1,35,2,4,41,19
0,17,1,35,3,3,35,18
0,17,5,35,2,18,28,9
0,17,1,36,2,179,2857,930
0,17,1,36,3,17,327,171
0,17,5,36,2,2,18,6
0,17,1,37,2,4,20,9
0,17,1,37,3,4,13,9
0,17,5,37,2,4,9,3
0,17,5,37,3,1,10,7
0,17,4,38,2,1,10,3
0,17,1,39,2,33,379,181
0,17,1,39,3,15,493,339
0,17,1,40,2,5,130,45
0,17,1,40,3,61,3312,1690
0,17,5,40,2,12,120,39
0,17,5,40,3,3,30,19
0,17,1,41,3,5,434,239
0,17,3,41,5,48,3366,3395
0,17,1,42,2,58,1484,662
0,18,1,1,1,37,2499,328
0,18,1,1,2,4,301,126
0,18,1,2,1,1,791,143
0,18,1,3,1,3,358,62
0,18,1,3,2,11,1442,473
0,18,1,4,2,1,787,257
0,18,1,5,1,13,120,24
0,18,1,5,2,85,2524,1079
0,18,1,5,3,2,57,29
0,18,1,6,2,7,89,37
0,18,1,7,2,409,8843,3374
0,18,1,8,2,4,108,45
0,18,1,9,2,8,16,8
0,18,2,11,3,76,25628,16084
0,18,1,15,2,3,7624,3627
0,18,1,15,3,2,4784,2886
0,18,1,16,2,6,2133,557
0,18,2,16,2,2,513,190
0,18,3,16,1,2,815,175
0,18,3,16,2,5,1691,603
0,18,6,16,1,5,1774,342
0,18,6,16,2,3,1015,342
0,18,1,19,2,2,99,44
0,18,1,20,1,2,1535,274
0,18,1,20,2,26,5514,2157
0,18,1,20,3,2,281,164
0,18,2,20,2,39,4882,1399
0,18,2,20,3,1,248,147
0,18,1,21,2,97,309,131
0,18,4,21,2,8,25,8
0,18,5,21,2,144,55,17
0,18,1,22,2,27,1577,582
0,18,1,23,1,17,479,102
0,18,1,23,2,90,2052,785
0,18,1,23,3,28,521,295
0,18,5,23,2,29,769,215
0,18,1,24,1,2,27,5
0,18,1,24,2,69,2028,783
0,18,1,24,3,5,168,94
0,18,5,24,2,1,23,7
0,18,1,25,1,8,1413,262
0,18,1,26,1,54,11993,2309
0,18,1,26,2,28,2706,1102
0,18,1,26,3,46,1053,589
0,18,1,27,2,37,2768,1002
0,18,1,27,3,25,3016,1610
0,18,2,27,3,27,3591,1917
0,18,1,28,1,36,17013,2242
0,18,1,28,2,18,1137,437
0,18,1,29,2,5,85,36
0,18,5,29,2,4,40,13
0,18,1,30,1,3,48,9
0,18,1,30,2,16,271,104
0,18,5,30,2,21,111,35
0,18,1,31,1,15,6555,1281
0,18,1,31,2,68,5132,2035
0,18,1,31,3,7,793,446
0,18,2,31,2,24,21975,8859
0,18,2,31,3,5,464,261
0,18,1,32,1,63,6886,1291
0,18,1,32,2,239,20464,8068
0,18,1,32,3,21,1736,980
0,18,5,32,1,55,5301,919
0,18,1,33,1,29,2103,340
0,18,1,33,2,420,11475,4724
0,18,1,33,3,13,289,155
0,18,5,33,1,1,28,5
0,18,5,33,2,4,41,14
0,18,1,34,1,20,123,21
0,18,1,34,2,104,1128,411
0,18,5,34,1,3,13,2
0,18,5,34,2,108,193,64
0,18,1,35,1,4,50,9
0,18,1,35,2,44,754,301
0,18,5,35,1,9,14,2
0,18,5,35,2,24,77,25
0,18,1,36,1,35,1051,200
0,18,1,36,2,328,3447,1470
0,18,1,36,3,7,35,20
0,18,5,36,2,4,70,21
0,18,5,38,2,2,22,7
0,18,1,39,1,3,75,14
0,18,1,39,2,53,1361,555
0,18,1,40,1,10,809,107
0,18,1,40,2,50,2657,1170
0,18,1,40,3,150,8148,4252
0,18,2,40,3,14,1042,535
0,18,5,40,2,48,1368,482
0,18,3,41,1,5,2553,509
0,18,1,42,1,66,2450,497
0,18,1,42,2,999,24908,10306
0,18,1,42,3,517,2792,1454
0,18,5,42,1,10,12,3
0,18,5,42,2,5,34,10
0,19,1,5,6,60,1224,2030
0,19,5,21,6,28,17,27
0,19,1,24,6,37,339,576
0,19,1,28,6,35,1472,2508
0,19,1,29,6,6,90,151
0,19,5,29,6,2,11,17
0,19,1,30,6,16,101,164
0,19,5,30,6,1,15,24
0,19,1,31,6,2,96,162
0,19,1,33,5,1,17,25
0,19,1,33,6,30,96,167
0,19,5,33,6,2,16,27
0,19,1,34,5,7,95,137
0,19,5,34,6,3,7,13
0,19,1,35,6,1,5,9
0,19,5,35,6,7,29,44
0,19,1,38,5,1,9,13
0,19,1,39,6,12,138,231
0,19,1,40,5,3,63,93
0,19,5,40,6,1,22,34
0,19,1,42,6,1,19,31
0,20,1,5,4,126,3758,3066
0,20,1,7,4,30,2546,1973
0,20,1,9,4,5,7,7
0,20,2,12,4,3,2255,2219
0,20,1,20,4,2,77,63
0,20,5,20,4,1,11,9
0,20,4,21,3,3,33,21
0,20,5,21,4,511,37,31
0,20,1,23,4,13,169,142
0,20,5,23,4,2,20,17
0,20,1,24,3,6,19,14
0,20,1,24,4,48,919,717
0,20,1,24,5,15,413,422
0,20,2,24,4,31,631,482
0,20,1,26,4,18,1476,1337
0,20,1,27,3,7,1048,765
0,20,1,27,4,3,267,214
0,20,1,28,4,7,299,240
0,20,5,29,4,3,36,30
0,20,1,30,4,25,30,25
0,20,1,30,5,1,18,18
0,20,5,30,3,3,10,8
0,20,5,30,4,5,57,46
0,20,1,31,4,6,931,776
0,20,5,31,4,4,943,798
0,20,1,32,4,144,3592,2927
0,20,1,33,3,18,190,137
0,20,1,33,4,55,2454,1970
0,20,5,33,4,1,20,17
0,20,5,33,5,2,30,34
0,20,1,34,3,1,65,47
0,20,1,34,4,2,41,34
0,20,1,35,4,18,73,61
0,20,4,35,3,1,11,7
0,20,5,35,4,43,62,51
0,20,5,35,5,5,17,19
0,20,1,36,4,336,1703,1495
0,20,5,36,4,408,3308,2744
0,20,1,39,4,21,323,279
0,20,1,39,5,1,30,30
0,20,1,40,4,12,276,250
0,20,5,40,4,4,61,50
0,20,5,40,5,1,30,33
0,20,1,42,4,7,177,141
0,21,1,5,5,6,150,190
0,21,1,9,5,3,7,9
0,21,1,20,5,7,206,258
0,21,5,20,5,1,22,30
0,21,4,21,5,3,19,19
0,21,5,21,5,5,32,43
0,21,1,23,5,6,245,296
0,21,5,23,5,2,20,28
0,21,1,24,5,77,1390,1734
0,21,1,25,5,1,58,83
0,21,1,26,5,5,361,452
0,21,1,27,5,20,2957,3675
0,21,2,27,5,28,3674,4571
0,21,1,28,5,14,553,690
0,21,1,29,5,4,99,120
0,21,5,29,5,5,15,21
0,21,1,30,5,13,119,152
0,21,5,30,5,3,45,61
0,21,1,31,5,3,22,27
0,21,1,32,5,30,565,694
0,21,5,32,5,1,34,47
0,21,1,33,5,85,2178,2644
0,21,5,33,5,1,22,30
0,21,5,33,6,2,18,29
0,21,1,34,5,77,350,491
0,21,5,34,6,7,10,16
0,21,1,35,5,17,63,80
0,21,5,35,5,20,36,48
0,21,1,36,5,12,300,375
0,21,5,36,5,129,980,1383
0,21,1,37,5,1,10,14
0,21,1,38,5,24,83,103
0,21,5,38,5,1,19,27
0,21,1,39,5,13,542,711
0,21,5,39,5,1,11,16
0,21,1,40,5,60,1382,1849
0,21,4,40,5,1,8,8
0,21,5,40,5,8,62,85
0,21,5,40,6,1,28,46
0,21,1,42,5,3,74,97
0,22,1,5,4,39,1029,823
0,22,1,7,3,18,2432,1789
0,22,1,7,4,90,16623,13555
0,22,1,9,4,47,121,105
0,22,2,12,3,31,23177,16925
0,22,2,13,3,3,2449,1674
0,22,6,16,4,1,365,302
0,22,1,17,4,1,2216,1885
0,22,1,19,4,8,2118,1691
0,22,2,19,4,24,8211,6372
0,22,1,20,4,4,331,287
0,22,1,20,5,2,80,85
0,22,5,20,4,2,24,19
0,22,1,21,4,49,89,84
0,22,1,21,5,3,18,18
0,22,4,21,3,1,10,7
0,22,4,21,4,1,16,13
0,22,5,21,4,187,17,13
0,22,1,22,3,4,648,483
0,22,1,22,4,11,1301,1003
0,22,2,22,3,8,1716,1283
0,22,1,23,4,19,489,404
0,22,1,23,5,2,105,119
0,22,1,24,3,2,32,23
0,22,1,24,4,173,5178,4066
0,22,1,24,5,23,704,781
0,22,5,24,4,1,14,12
0,22,1,26,4,51,4225,3528
0,22,2,26,4,9,3248,2657
0,22,5,26,5,2,694,756
0,22,1,27,3,22,2875,2061
0,22,1,27,4,41,4890,3791
0,22,2,27,4,49,8968,6969
0,22,5,27,4,34,5217,4054
0,22,1,28,4,10,402,347
0,22,1,29,4,3,62,53
0,22,5,29,4,1,36,29
0,22,1,30,3,13,93,66
0,22,1,30,4,60,395,312
0,22,1,30,5,24,364,365
0,22,5,30,3,2,12,9
0,22,5,30,4,12,63,50
0,22,1,31,4,17,7621,6140
0,22,1,31,5,3,42,50
0,22,1,32,4,97,10867,8912
0,22,1,32,5,25,245,253
0,22,5,32,4,47,10104,7663
0,22,1,33,4,29,2011,1666
0,22,4,33,3,1,6,3
0,22,5,33,4,1,34,27
0,22,1,34,4,50,353,305
0,22,1,34,5,1,26,28
0,22,5,34,4,5,37,30
0,22,5,34,5,1,13,14
0,22,1,35,4,32,599,503
0,22,1,35,5,4,47,51
0,22,5,35,3,12,14,10
0,22,5,35,4,6,32,25
0,22,1,36,4,514,11104,9731
0,22,5,36,4,55,339,278
0,22,5,36,5,2,9,10
0,22,1,38,4,10,21,19
0,22,1,38,5,1,6,6
0,22,5,38,4,3,7,5
0,22,1,39,4,27,397,335
0,22,1,39,5,3,64,69
0,22,5,39,4,4,31,25
0,22,1,40,4,52,679,612
0,22,1,40,5,9,143,151
0,22,5,40,3,3,23,16
0,22,5,40,4,16,167,134
0,22,5,40,5,1,35,37
0,22,1,41,5,7,269,269
0,22,1,42,4,18,208,183
0,22,1,42,5,1,56,57
0,22,5,42,5,1,19,19
0,23,1,5,5,21,661,819
0,23,1,7,5,21,3249,4038
0,23,2,12,5,15,8678,9861
0,23,6,16,5,1,390,393
0,23,2,19,5,5,1221,1337
0,23,1,20,5,1,514,678
0,23,5,20,5,2,28,32
0,23,1,21,5,100,215,297
0,23,5,21,5,106,37,44
0,23,1,22,5,2,335,406
0,23,1,23,5,12,669,884
0,23,5,23,4,3,243,220
0,23,5,23,5,1,14,18
0,23,1,24,5,118,2350,2738
0,23,5,24,5,1,30,33
0,23,1,26,5,11,2717,3319
0,23,2,26,5,8,1853,2412
0,23,5,26,5,19,4754,6592
0,23,1,27,5,16,2619,3172
0,23,2,27,5,13,1683,1973
0,23,5,27,5,2,20,22
0,23,1,28,5,7,291,355
0,23,5,29,5,2,40,48
0,23,1,30,5,10,134,166
0,23,5,30,4,14,64,58
0,23,5,30,5,3,25,28
0,23,1,31,5,5,491,547
0,23,1,32,5,17,1102,1313
0,23,5,32,5,24,3420,4260
0,23,1,33,5,23,997,1279
0,23,5,33,5,2,32,40
0,23,1,34,5,112,351,454
0,23,5,34,5,14,44,51
0,23,1,35,5,53,678,774
0,23,5,35,5,32,64,77
0,23,1,36,5,10,139,172
0,23,5,36,5,231,1834,1949
0,23,1,37,5,5,13,16
0,23,5,37,5,5,7,8
0,23,1,38,5,1,14,21
0,23,1,39,5,9,69,85
0,23,5,39,5,1,1,2
0,23,1,40,5,30,2067,2698
0,23,5,40,5,12,75,88
0,23,1,42,5,2,58,70
0,24,1,1,2,166,10419,3123
0,24,1,2,1,2,1461,314
0,24,1,3,0,63,10025,631
0,24,1,3,2,20,4307,1540
0,24,1,4,2,119,40702,14298
0,24,5,4,2,9,2472,832
0,24,1,5,1,265,11608,2306
0,24,1,5,2,27,623,161
0,24,1,6,1,29,309,74
0,24,1,7,1,216,5145,853
0,24,1,7,2,12,1844,509
0,24,2,7,2,96,16665,4415
0,24,5,7,1,1,13,2
0,24,1,8,1,1,30,6
0,24,1,9,2,2,10,3
0,24,1,11,2,6,7732,2055
0,24,1,12,2,23,224640,75013
0,24,2,12,2,15,86703,25128
0,24,5,12,2,1,18277,5498
0,24,1,15,2,2,6145,1880
0,24,1,16,1,11,3529,464
0,24,3,16,0,6,1862,147
0,24,3,16,1,3,1068,234
0,24,1,17,2,54,6131,1851
0,24,1,18,2,72,6820,3066
0,24,1,19,1,11,578,138
0,24,1,19,2,71,15281,4261
0,24,1,20,2,43,18270,6555
0,24,2,20,2,214,32605,11960
0,24,1,21,1,154,438,74
0,24,1,21,2,72,386,127
0,24,5,21,1,324,11,2
0,24,5,21,2,8,55,18
0,24,1,22,2,17,7649,3237
0,24,1,23,1,23,496,108
0,24,1,23,2,195,813,231
0,24,5,23,1,1,12,2
0,24,5,23,2,3,21,7
0,24,1,24,1,34,579,134
0,24,1,24,2,182,9360,3076
0,24,5,24,1,1,5,1
0,24,5,24,2,2,20,7
0,24,1,25,1,4,613,117
0,24,1,25,2,4,1946,507
0,24,1,26,1,114,29530,5226
0,24,1,26,2,353,96684,27727
0,24,2,26,2,2,426,142
0,24,1,27,1,5,560,58
0,24,1,27,2,34,5223,2413
0,24,2,27,2,28,4323,2014
0,24,5,27,1,28,4091,833
0,24,1,28,0,75,6078,362
0,24,1,28,2,51,3415,1394
0,24,1,29,1,7,2001,417
0,24,1,29,2,58,600,202
0,24,5,29,1,1,11,2
0,24,5,29,2,1,6,2
0,24,1,30,1,11,188,37
0,24,1,30,2,155,567,159
0,24,5,30,1,3,9,2
0,24,5,30,2,6,14,4
0,24,1,31,0,52,26202,1592
0,24,1,31,1,36,6054,1363
0,24,1,31,2,73,32498,11452
0,24,5,31,1,1,45,9
0,24,1,32,1,93,8987,1884
0,24,1,32,2,491,56482,17060
0,24,2,32,2,22,3305,1186
0,24,5,32,1,46,4472,938
0,24,5,32,2,8,2300,824
0,24,1,33,2,408,21096,5765
0,24,5,33,2,3,24,7
0,24,1,34,1,78,862,179
0,24,1,34,2,241,1324,423
0,24,5,34,1,40,83,17
0,24,5,34,2,47,118,34
0,24,1,35,1,117,1315,256
0,24,5,35,1,68,107,25
0,24,1,36,1,166,2326,482
0,24,1,36,2,105,2595,750
0,24,5,36,1,79,139,25
0,24,1,37,2,15,13,4
0,24,5,37,2,1,4,1
0,24,1,38,1,11,5,1
0,24,1,38,2,15,19,5
0,24,5,38,1,8,4,1
0,24,5,38,2,2,7,2
0,24,1,39,1,62,2694,548
0,24,1,39,2,30,638,198
0,24,1,40,1,177,9368,1927
0,24,1,40,2,70,1759,648
0,24,2,40,3,1,112,66
0,24,5,40,1,33,142,28
0,24,1,41,2,9,9505,2793
0,24,1,42,2,1968,46397,15048
0,24,5,42,1,8,10,2
0,24,5,42,2,6,46,16
0,25,1,5,3,72,11149,6405
0,25,1,5,4,6,147,135
0,25,1,7,3,11,708,410
0,25,1,7,4,19,888,668
0,25,1,8,4,1,26,21
0,25,1,19,4,35,7124,5534
0,25,2,19,3,4,867,488
0,25,1,20,3,1,54,36
0,25,1,20,4,1,55,48
0,25,2,20,3,7,835,611
0,25,2,20,4,20,2921,2875
0,25,1,21,3,21,84,62
0,25,4,21,2,1,2,1
0,25,4,21,3,2,21,11
0,25,5,21,3,12,39,23
0,25,1,22,3,1,267,139
0,25,1,23,3,3,52,34
0,25,1,23,4,2,83,74
0,25,5,23,3,1,21,14
0,25,1,24,3,58,2401,1383
0,25,1,24,4,2,39,36
0,25,5,24,3,1,37,21
0,25,1,25,3,3,47,34
0,25,1,26,2,1,46,23
0,25,1,26,3,24,5109,2878
0,25,1,26,4,2,603,563
0,25,1,27,2,25,3508,1417
0,25,1,27,3,10,1408,743
0,25,1,27,4,26,3496,3131
0,25,2,27,2,12,2687,1086
0,25,1,28,3,5,765,465
0,25,1,28,4,3,53,50
0,25,1,29,3,18,140,90
0,25,1,29,4,10,29,26
0,25,5,29,3,8,41,26
0,25,1,30,3,26,372,206
0,25,1,30,4,8,78,73
0,25,5,30,2,2,13,6
0,25,5,30,3,26,45,27
0,25,1,31,2,1,132,59
0,25,1,31,4,3,322,256
0,25,1,32,3,39,1638,980
0,25,1,32,4,90,16064,12640
0,25,3,32,3,24,3520,1887
0,25,5,32,3,1,44,26
0,25,1,33,3,48,2223,1152
0,25,1,33,4,9,350,274
0,25,5,33,3,1,46,27
0,25,1,34,3,6,24,14
0,25,1,34,4,7,111,100
0,25,4,34,2,1,16,6
0,25,5,34,3,8,27,15
0,25,1,35,3,16,159,93
0,25,1,35,4,2,31,24
0,25,5,35,3,33,69,42
0,25,1,36,3,42,408,283
0,25,1,36,4,29,870,689
0,25,1,37,4,24,25,23
0,25,1,38,3,7,22,12
0,25,5,38,3,2,21,12
0,25,1,39,3,17,472,315
0,25,1,39,4,22,700,620
0,25,5,39,3,1,11,7
0,25,1,40,3,57,2147,1440
0,25,1,40,4,6,227,185
0,25,2,40,5,11,724,798
0,25,5,40,2,12,28,13
0,25,5,40,3,10,48,27
0,25,1,41,3,2,462,257
0,25,1,41,4,3,368,317
0,25,1,42,3,25,345,211
0,25,1,42,4,2,59,50
0,26,1,8,7,1,16,36
0,26,1,26,6,1,189,375
0,26,5,29,7,5,11,23
0,26,1,33,6,1,21,41
0,26,2,33,6,5,357,684
0,26,1,35,7,1,24,48
0,26,1,36,7,2,14,29
0,26,1,39,7,3,34,70
0,26,1,40,7,2,101,229
0,26,5,40,6,3,16,29
0,26,5,40,7,3,92,195
0,27,1,1,5,91,2970,3465
0,27,1,5,5,6,193,248
0,27,1,7,4,14,279,264
0,27,5,9,5,1,5,5
0,27,2,19,4,1,200,190
0,27,1,20,4,1,13,13
0,27,5,21,5,192,16,19
0,27,1,24,4,80,2218,2091
0,27,5,24,4,1,13,12
0,27,1,26,4,1,210,207
0,27,1,26,5,4,815,869
0,27,2,26,5,2,771,867
0,27,1,27,4,9,992,967
0,27,2,27,5,25,3298,3866
0,27,1,28,5,2,216,240
0,27,5,29,4,1,14,13
0,27,1,30,5,30,311,352
0,27,5,30,4,1,22,21
0,27,5,30,5,2,19,21
0,27,1,31,4,4,383,373
0,27,1,32,4,59,4930,4593
0,27,1,32,5,5,322,355
0,27,5,32,4,26,4525,3893
0,27,1,33,4,1,7,6
0,27,1,33,5,1,78,82
0,27,5,33,5,1,21,22
0,27,1,34,4,3,99,94
0,27,1,34,5,22,126,135
0,27,1,35,5,2,105,107
0,27,1,36,5,2,41,44
0,27,1,39,5,3,52,59
0,27,1,40,5,5,504,645
0,27,5,40,4,1,31,28
0,28,1,20,7,4,201,438
0,28,2,20,7,4,2738,7198
0,28,5,20,7,1,23,56
0,28,4,21,6,1,5,8
0,28,5,21,7,14,25,60
0,28,1,24,7,40,692,1394
0,28,2,24,7,12,457,1126
0,28,5,29,7,2,36,83
0,28,1,30,7,32,360,887
0,28,5,30,7,1,34,77
0,28,1,32,7,1,91,221
0,28,1,33,6,1,21,42
0,28,1,34,6,8,34,66
0,28,1,35,7,3,33,73
0,28,5,35,7,4,25,58
0,28,5,36,7,128,946,2231
0,28,1,38,6,7,16,31
0,28,4,38,6,1,5,9
0,28,1,39,6,5,129,253
0,28,1,39,7,3,39,81
0,28,1,40,6,1,10,20
0,28,1,40,7,5,57,125
0,28,5,40,7,2,28,68
0,29,1,24,5,25,398,519
0,29,1,26,5,3,59,76
0,29,2,26,6,2,358,541
0,29,5,29,5,1,11,16
0,29,5,30,5,1,35,50
0,29,1,33,5,18,660,826
0,29,1,34,5,1,33,42
0,29,5,34,5,1,4,6
0,29,1,35,5,2,39,49
0,29,5,35,5,2,16,23
0,29,5,36,6,1,21,35
0,29,1,38,5,16,83,104
0,29,1,39,5,2,44,58
0,29,4,40,5,1,17,18
0,29,5,40,5,6,29,41
0,29,1,42,5,1,42,54
0,30,1,5,4,135,4225,4007
0,30,1,7,4,23,629,581
0,30,1,8,4,22,320,307
0,30,1,20,5,1,3,3
0,30,2,20,5,43,7273,8726
0,30,1,21,5,532,643,659
0,30,5,21,4,922,92,89
0,30,1,23,4,27,746,714
0,30,1,23,5,14,273,289
0,30,5,23,4,1,17,17
0,30,5,23,5,1,23,27
0,30,1,24,4,152,6102,6041
0,30,1,24,5,2,10,12
0,30,2,25,5,2,242,246
0,30,1,26,4,2,350,334
0,30,1,27,4,35,4104,3825
0,30,2,27,4,118,20291,18150
0,30,5,27,4,54,8374,7377
0,30,5,27,5,1,17,17
0,30,5,29,4,6,33,32
0,30,1,30,4,23,446,438
0,30,1,30,5,11,84,99
0,30,5,30,4,9,55,53
0,30,1,31,4,14,2609,2516
0,30,2,31,5,3,612,762
0,30,5,31,5,5,904,908
0,30,1,32,4,36,3285,3051
0,30,1,32,5,24,1058,1081
0,30,2,32,5,57,7659,7856
0,30,5,32,4,1,52,52
0,30,1,33,4,146,4516,4236
0,30,1,33,5,2,45,53
0,30,5,33,4,5,48,46
0,30,5,33,5,1,20,26
0,30,1,34,4,5,126,116
0,30,1,34,5,1,40,47
0,30,5,34,4,11,44,42
0,30,1,35,4,1,28,27
0,30,1,35,5,16,152,157
0,30,5,35,4,21,69,68
0,30,5,35,5,2,7,9
0,30,1,36,4,4,139,133
0,30,1,36,5,300,2087,2298
0,30,5,36,5,181,1258,1259
0,30,1,37,4,6,15,14
0,30,1,37,5,8,19,21
0,30,5,37,4,22,4,4
0,30,1,38,4,39,85,81
0,30,4,38,4,1,13,10
0,30,5,38,4,1,27,27
0,30,1,39,4,2,46,43
